Id,Sex,AvgRank,AvgTime,YearsSinceLast,YearsOfParticipation,LatestAge,Interaction1
10016,1,1293.0,16291.0,8,2,37,10344.0
6233,0,140.5,12093.0,10,2,25,1405.0
27214,1,3302.0,21819.0,2,1,27,6604.0
3099,0,1442.0,23501.0,13,1,45,18746.0
22369,1,1181.0,14851.0,4,1,38,4724.0
9392,0,1681.5,17301.0,7,2,33,11770.5
9409,1,1657.0,17870.0,9,1,22,14913.0
29041,1,2014.0,17826.0,1,1,40,2014.0
11468,0,1113.0,15303.0,8,1,36,8904.0
21382,1,2147.0,16663.0,4,1,24,8588.0
16382,1,1741.0,17123.0,6,1,42,10446.0
26504,1,2327.0,18124.0,2,1,74,4654.0
17012,0,1421.0,16313.0,6,1,32,8526.0
10735,0,2420.0,23270.0,9,1,31,21780.0
19605,0,2378.0,17131.0,5,1,48,11890.0
6597,1,729.0,14972.0,11,1,50,8019.0
10973,1,1113.0,16129.0,9,1,40,10017.0
3085,0,680.5,14912.0,12,2,43,8166.0
3999,1,686.0,14944.0,13,1,28,8918.0
20228,1,518.0,13373.0,4,1,50,2072.0
15918,1,2807.0,23049.0,6,1,38,16842.0
14487,0,475.0,13287.0,7,1,41,3325.0
14767,1,116.0,11665.0,7,1,28,812.0
13906,1,2255.0,18805.0,7,1,49,15785.0
7356,1,542.0,13848.0,10,1,36,5420.0
12521,1,2129.0,18591.0,8,1,34,17032.0
11738,0,2601.0,22994.0,8,1,63,20808.0
6461,1,2217.33333333,25220.0,9,3,65,19956.0
16121,1,343.0,13271.0,6,1,49,2058.0
12148,1,111.0,11615.0,8,1,35,888.0
7239,0,2276.0,21808.0,10,1,31,22760.0
14858,1,431.0,13164.0,7,1,45,3017.0
12551,1,803.0,14321.0,8,1,38,6424.0
29869,1,1079.0,15050.0,1,1,35,1079.0
13126,1,242.0,12561.0,8,1,51,1936.0
27421,1,2749.0,19501.0,2,1,39,5498.0
8639,0,2351.0,22752.0,10,1,25,23510.0
16982,1,2690.0,21406.0,6,1,31,16140.0
10781,1,702.0,14828.0,9,1,44,6318.0
17863,1,1718.0,15708.0,5,1,34,8590.0
6055,0,1191.0,16951.0,11,1,43,13101.0
8812,0,651.0,14034.5,8,2,42,5208.0
28656,1,1965.0,17681.0,1,1,55,1965.0
5347,0,1337.0,17834.0,12,1,50,16044.0
15635,1,1115.0,15568.0,6,1,52,6690.0
27096,1,1878.0,17076.0,2,1,42,3756.0
18260,1,1243.0,14781.5,4,2,57,4972.0
13721,1,1433.0,16024.0,7,1,48,10031.0
19183,1,22.0,10016.0,5,1,46,110.0
21791,1,2171.0,16718.0,4,1,34,8684.0
7704,0,1873.0,18921.0,10,1,29,18730.0
30241,1,276.0,12805.0,1,1,35,276.0
17601,1,1516.0,15709.5,2,2,54,3032.0
22895,1,2121.0,16614.0,4,1,49,8484.0
13493,0,2567.0,20781.0,7,1,24,17969.0
4325,0,1357.0,17534.0,10,3,43,13570.0
6281,1,28.0,10504.0,8,2,25,224.0
15431,1,1588.0,16735.0,6,1,39,9528.0
29298,1,1005.0,14842.0,1,1,30,1005.0
12089,1,1962.0,17876.0,8,1,41,15696.0
9418,1,423.0,13844.0,9,1,40,3807.0
10694,0,2098.0,20140.0,9,1,50,18882.0
12197,1,1870.0,17578.0,8,1,31,14960.0
4589,1,171.0,12739.0,12,1,38,2052.0
14567,0,1373.0,15788.6666667,4,3,38,5492.0
22187,1,1467.0,15386.0,4,1,48,5868.0
30265,1,736.0,14119.0,1,1,35,736.0
20474,1,1483.0,15418.0,4,1,34,5932.0
26679,0,1821.0,16912.0,2,1,26,3642.0
15782,0,2708.0,21563.0,6,1,38,16248.0
9053,1,347.666666667,13149.6666667,8,3,58,2781.33333333
4352,0,294.0,13179.0,13,1,39,3822.0
26573,1,2132.0,17629.0,2,1,53,4264.0
18098,1,2652.0,17906.0,5,1,49,13260.0
26670,1,1645.0,16539.0,2,1,40,3290.0
4202,1,1272.5,16913.0,9,2,46,11452.5
5104,1,68.0,11648.0,12,1,39,816.0
5690,0,751.5,15126.5,11,2,45,8266.5
21156,1,197.0,12120.0,4,1,39,788.0
18195,1,2533.0,17584.0,5,1,49,12665.0
12143,0,1257.0,15747.0,8,1,25,10056.0
3920,1,193.5,12683.0,9,2,42,1741.5
29678,1,1084.0,15079.0,1,1,60,1084.0
5671,1,1467.0,18833.0,12,1,52,17604.0
29487,1,739.0,14121.0,1,1,25,739.0
9655,1,1358.5,16461.0,8,2,34,10868.0
8195,0,2328.0,22460.0,10,1,20,23280.0
29391,1,2329.0,19446.0,1,1,45,2329.0
7624,1,139.0,11986.0,10,1,46,1390.0
8061,1,991.0,15356.0,10,1,31,9910.0
5486,1,1615.0,20318.0,12,1,71,19380.0
9049,1,694.0,14358.0,10,1,48,6940.0
14475,0,1269.0,15564.0,7,1,21,8883.0
7786,0,1267.0,16343.0,10,1,36,12670.0
28222,1,1766.0,16807.0,2,1,47,3532.0
20355,0,1027.0,14490.0,4,1,28,4108.0
13584,1,1144.0,15233.0,7,1,34,8008.0
28697,1,104.0,11868.0,1,1,35,104.0
26375,1,912.0,14624.0,1,2,52,912.0
8512,1,2214.0,21177.0,10,1,41,22140.0
27302,1,2345.0,18169.0,2,1,46,4690.0
16743,1,1707.0,17041.0,6,1,31,10242.0
17426,1,902.5,14961.0,2,2,40,1805.0
17913,1,536.0,13137.0,5,1,59,2680.0
14190,1,1770.0,16942.0,7,1,50,12390.0
27699,0,2470.0,18555.0,2,1,41,4940.0
12158,0,109.0,11590.0,8,1,31,872.0
18339,1,3291.0,20701.0,5,1,38,16455.0
13410,1,2540.5,20360.0,6,2,67,15243.0
10118,1,903.0,15522.0,9,1,45,8127.0
26109,1,1988.0,17301.0,2,1,42,3976.0
945,1,1961.66666667,17730.0,2,3,49,3923.33333333
27632,1,1559.0,16459.0,1,2,35,1559.0
19851,0,883.0,13935.0,5,1,29,4415.0
20393,1,1582.0,15588.0,4,1,29,6328.0
26606,0,2035.0,17413.0,2,1,41,4070.0
7333,1,1408.0,16820.0,10,1,32,14080.0
11137,0,1326.0,16808.0,9,1,37,11934.0
19543,1,3421.0,21996.0,5,1,58,17105.0
28669,0,1086.0,15080.0,1,1,20,1086.0
26874,0,1975.0,17279.0,2,1,23,3950.0
14261,1,1859.0,17218.0,7,1,42,13013.0
7419,1,1169.0,16007.0,10,1,34,11690.0
8650,1,630.0,14152.0,10,1,39,6300.0
6228,1,44.0,10834.0,10,2,34,440.0
13558,1,654.0,13842.0,7,1,24,4578.0
8092,0,1223.0,16208.0,10,1,24,12230.0
28110,1,648.0,14220.0,2,1,35,1296.0
13848,1,207.0,12251.25,1,4,60,207.0
1007,1,1044.5,15248.5,1,4,60,1044.5
6831,1,221.0,12787.0,11,1,48,2431.0
7297,0,944.5,15417.0,9,2,32,8500.5
4135,0,182.0,12477.0,13,1,39,2366.0
8186,1,682.0,14323.0,10,1,34,6820.0
26820,1,2040.0,17424.0,2,1,31,4080.0
13015,0,342.0,12988.0,8,1,37,2736.0
18088,0,2786.0,18284.0,5,1,25,13930.0
9020,0,669.0,14293.0,10,1,44,6690.0
29710,1,734.0,14115.0,1,1,25,734.0
12207,0,2190.0,18884.0,8,1,30,17520.0
7188,0,691.0,14794.0,11,1,31,7601.0
15940,0,1996.0,18553.0,2,2,47,3992.0
7291,1,972.0,15306.0,10,1,23,9720.0
7399,1,1804.0,18408.0,10,1,44,18040.0
9656,0,1780.0,18367.0,9,1,29,16020.0
7626,0,1036.0,15539.0,10,1,48,10360.0
11647,0,1287.0,15817.0,8,1,25,10296.0
22244,1,2368.0,17162.0,4,1,29,9472.0
8469,0,2318.0,22323.0,10,1,25,23180.0
4543,1,898.0,15832.0,12,1,48,10776.0
11644,1,1228.0,15558.5,7,2,51,8596.0
28987,1,57.0,11249.0,1,1,40,57.0
30390,1,959.0,14676.0,1,1,30,959.0
8820,1,1521.5,16813.0,8,2,57,12172.0
583,0,1620.5,15881.0,4,2,58,6482.0
3917,1,1233.0,18327.0,13,1,41,16029.0
13691,0,1911.0,17370.0,7,1,31,13377.0
20138,1,153.0,11864.0,4,1,27,612.0
11407,1,851.0,14476.0,8,1,38,6808.0
29892,1,231.0,12581.0,1,1,25,231.0
18829,0,2114.0,16553.0,5,1,38,10570.0
8283,0,284.0,12803.0,10,1,42,2840.0
10156,1,1381.0,16970.0,9,1,56,12429.0
8597,0,938.0,15215.0,10,1,33,9380.0
12623,0,2594.0,22779.0,8,1,38,20752.0
10131,1,1442.0,17107.0,9,1,39,12978.0
27022,0,2554.0,18851.0,2,1,44,5108.0
21062,1,802.0,14052.0,4,1,20,3208.0
27079,1,652.0,14239.0,2,1,25,1304.0
1463,1,429.5,13299.0,1,2,38,429.5
26453,0,1636.0,16516.0,2,1,46,3272.0
19000,1,432.0,12752.0,5,1,30,2160.0
16991,1,2051.0,18003.0,6,1,45,12306.0
29757,1,1171.0,15307.0,1,1,40,1171.0
12075,1,660.0,13703.5,5,2,36,3300.0
20321,1,103.0,11477.0,4,1,32,412.0
9569,1,1722.0,18120.0,9,1,32,15498.0
6910,1,1246.0,17219.0,11,1,37,13706.0
22667,0,879.0,14204.0,4,1,36,3516.0
8149,1,1648.0,17708.0,10,1,40,16480.0
10108,1,517.0,13851.0,7,2,21,3619.0
14809,1,2413.0,19644.0,7,1,32,16891.0
11479,1,671.0,13982.0,8,1,28,5368.0
7615,1,169.0,12257.0,10,1,30,1690.0
14795,1,1763.0,16920.0,7,1,43,12341.0
4289,0,637.0,14696.0,13,1,28,8281.0
5953,0,1105.0,16554.0,11,1,47,12155.0
12983,0,2152.0,18722.0,8,1,38,17216.0
8967,1,459.0,13574.0,10,1,46,4590.0
3214,0,1139.0,17442.0,13,1,41,14807.0
29918,1,649.0,13921.0,1,1,45,649.0
29214,1,549.0,13628.0,1,1,35,549.0
16458,1,1888.0,17552.0,6,1,32,11328.0
18510,1,3115.0,19237.5,4,2,40,12460.0
16403,1,1276.66666667,15708.3333333,1,3,58,1276.66666667
22589,1,2656.0,17832.0,4,1,41,10624.0
14029,1,2269.0,18929.5,6,2,51,13614.0
13423,1,1429.0,15431.0,5,2,45,7145.0
29976,0,2167.0,18620.0,1,1,25,2167.0
26992,1,2065.0,17481.0,2,1,28,4130.0
3767,0,901.0,15937.0,13,1,32,11713.0
7078,1,524.5,13619.5,8,2,43,4196.0
26985,0,1360.0,15985.0,2,1,38,2720.0
21802,1,2514.0,18059.5,2,2,35,5028.0
4191,0,373.0,13551.0,13,1,40,4849.0
16485,0,1250.0,15920.0,6,1,25,7500.0
12262,1,2009.0,18052.0,8,1,36,16072.0
14302,1,2197.0,18471.0,7,1,29,15379.0
17316,1,1426.0,16328.0,6,1,25,8556.0
17443,1,1419.0,16310.0,6,1,49,8514.0
9924,1,1420.5,16635.5,8,2,28,11364.0
21895,0,2698.0,17910.0,4,1,28,10792.0
9317,0,828.5,13944.0,5,2,27,4142.5
16963,0,765.0,14501.0,6,1,37,4590.0
5981,1,1685.0,22006.0,11,1,38,18535.0
12423,1,1481.0,16314.0,8,1,50,11848.0
19552,1,1772.5,15988.0,5,2,47,8862.5
9906,0,167.0,12619.0,9,1,41,1503.0
10167,1,807.0,15212.0,9,1,39,7263.0
18768,0,1057.0,14235.0,5,1,30,5285.0
28104,0,1504.0,16268.0,2,1,26,3008.0
11096,0,2329.0,22074.0,9,1,25,20961.0
21196,1,1372.0,15203.0,4,1,30,5488.0
4440,1,1645.0,20599.0,12,1,40,19740.0
30040,0,2294.0,19331.0,1,1,50,2294.0
5451,0,1269.0,17519.0,12,1,44,15228.0
18655,0,2903.0,18627.0,5,1,29,14515.0
18506,1,2523.0,17561.0,5,1,46,12615.0
17892,0,1243.0,14636.0,5,1,30,6215.0
4835,1,1553.11111111,17265.8888889,4,9,53,6212.44444444
15145,1,1757.5,16759.0,2,2,48,3515.0
4355,1,324.0,13287.0,13,1,45,4212.0
20807,0,1312.0,15104.0,4,1,40,5248.0
18454,1,254.0,12157.0,5,1,38,1270.0
18330,1,130.0,11534.0,5,1,24,650.0
13614,1,1243.0,15491.0,7,1,43,8701.0
11808,1,661.0,13959.0,8,1,39,5288.0
28507,0,3480.0,23243.0,2,1,27,6960.0
8428,0,1933.0,19297.0,10,1,41,19330.0
8837,0,1307.5,16612.5,9,2,27,11767.5
11091,1,152.0,12535.0,9,1,46,1368.0
19582,1,3236.0,20279.0,5,1,27,16180.0
26956,1,545.0,13762.5,1,2,40,545.0
15529,1,2457.0,19748.0,6,1,57,14742.0
28470,1,3146.0,20906.0,2,1,40,6292.0
7156,0,1012.0,16153.0,11,1,35,11132.0
18424,0,1270.0,14695.0,5,1,41,6350.0
12174,1,322.0,12900.0,8,1,52,2576.0
13785,1,217.0,12406.0,7,1,33,1519.0
22188,0,737.0,13874.0,4,1,44,2948.0
19056,0,1545.0,15314.0,5,1,41,7725.0
4962,0,863.0,15684.0,12,1,32,10356.0
4918,1,1637.0,20502.0,12,1,47,19644.0
4236,1,1090.5,16670.0,11,2,45,11995.5
21594,1,1805.0,16003.0,4,1,43,7220.0
15376,1,924.0,15079.0,6,1,34,5544.0
22275,1,453.0,13185.0,4,1,37,1812.0
26731,0,1615.0,16463.0,2,1,35,3230.0
16980,0,2836.0,23891.0,6,1,55,17016.0
20008,1,1015.0,14156.0,5,1,44,5075.0
10206,0,2535.0,28082.0,9,1,23,22815.0
16312,1,681.0,14293.0,6,1,46,4086.0
28086,1,1333.0,16184.5,1,2,46,1333.0
16252,1,2395.0,18145.0,5,2,37,11975.0
1912,0,3127.75,21042.75,1,4,43,3127.75
17737,1,3391.0,21539.0,5,1,40,16955.0
10986,0,490.0,14064.0,9,1,35,4410.0
27896,0,1069.0,15293.0,2,1,37,2138.0
20315,1,2503.0,17456.0,4,1,40,10012.0
7171,0,1632.0,20662.0,11,1,33,17952.0
11263,0,848.0,14462.0,8,1,45,6784.0
21202,1,1754.0,15913.0,4,1,48,7016.0
20185,1,748.0,13918.0,4,1,33,2992.0
4717,1,229.0,13150.0,12,1,33,2748.0
15012,0,1201.0,15388.0,7,1,24,8407.0
8890,1,700.0,14376.0,10,1,53,7000.0
12157,1,1990.0,17958.0,8,1,22,15920.0
26642,1,1894.0,17106.0,2,1,63,3788.0
12888,1,323.0,12901.0,8,1,36,2584.0
9046,1,2124.0,20376.5,9,2,63,19116.0
2262,1,1329.83333333,15587.3333333,4,6,49,5319.33333333
26362,0,2469.0,18554.0,2,1,46,4938.0
15544,1,91.0,11502.6666667,2,3,50,182.0
17114,1,1133.0,15610.0,6,1,36,6798.0
21406,0,3328.0,19714.0,4,1,37,13312.0
26253,0,778.0,14545.0,2,1,27,1556.0
16102,0,1091.0,15512.0,6,1,30,6546.0
15664,1,1697.0,17020.0,6,1,30,10182.0
3262,0,1334.0,19864.0,13,1,51,17342.0
1699,1,563.0,13534.0,4,1,57,2252.0
16531,0,1941.0,17714.0,6,1,28,11646.0
5745,0,1249.0,17431.0,12,1,35,14988.0
21391,1,2073.0,16512.0,4,1,36,8292.0
4354,0,1255.0,18659.0,13,1,27,16315.0
28824,1,1322.0,15724.0,1,1,45,1322.0
3691,0,880.0,15818.5,12,2,25,10560.0
10240,0,2428.0,23309.0,9,1,24,21852.0
29392,1,1098.0,15111.0,1,1,25,1098.0
22357,1,3580.0,20945.0,4,1,54,14320.0
29526,1,894.0,14498.0,1,1,50,894.0
10765,0,2040.0,19755.0,9,1,28,18360.0
22719,1,2746.0,18051.0,4,1,41,10984.0
15834,0,2506.0,20004.0,6,1,35,15036.0
18879,0,2284.5,17525.0,2,2,28,4569.0
18551,0,1116.0,14356.0,5,1,40,5580.0
8175,0,2153.0,20696.0,10,1,41,21530.0
27309,1,2149.0,17681.0,2,1,28,4298.0
13496,1,2738.0,23638.0,7,1,26,19166.0
10216,0,1275.0,16634.0,9,1,32,11475.0
15217,1,1864.0,17236.0,7,1,38,13048.0
14384,0,431.0,13145.0,4,2,44,1724.0
3804,1,1830.0,20839.6,9,5,62,16470.0
6342,1,1292.0,17458.0,11,1,35,14212.0
28339,1,893.0,14861.0,2,1,29,1786.0
12303,0,433.0,13322.0,8,1,46,3464.0
15230,1,2919.5,20218.75,4,4,42,11678.0
16711,1,1544.0,16244.5,4,2,39,6176.0
6198,1,726.0,14947.0,11,1,45,7986.0
30258,1,2412.0,19915.0,1,1,45,2412.0
21157,0,2778.0,18127.0,4,1,40,11112.0
12313,0,334.0,12942.0,8,1,19,2672.0
19410,0,2987.0,19011.0,5,1,30,14935.0
18991,0,2516.0,17533.0,5,1,44,12580.0
9917,1,46.0,11468.0,9,1,34,414.0
3150,1,547.666666667,14088.0,9,3,42,4929.0
28998,1,1936.0,17582.0,1,1,35,1936.0
28902,1,1081.0,15058.0,1,1,35,1081.0
27498,1,386.0,13469.0,2,1,24,772.0
928,1,2205.0,18810.0,1,1,30,2205.0
18665,1,393.0,12581.0,5,1,42,1965.0
16224,1,1467.0,16428.0,6,1,34,8802.0
8136,1,892.0,15058.0,10,1,33,8920.0
14657,0,2337.0,19242.0,7,1,39,16359.0
14206,1,943.0,14684.0,7,1,30,6601.0
27708,1,3323.0,21937.0,2,1,28,6646.0
11382,1,1638.5,16867.5,7,2,42,11469.5
17271,1,1424.0,16321.0,6,1,30,8544.0
2036,1,301.333333333,12635.0,1,3,60,301.333333333
16146,1,2376.5,18320.25,1,4,55,2376.5
20087,0,2259.0,16882.0,5,1,30,11295.0
27282,0,1011.0,15156.0,2,1,38,2022.0
18493,1,1639.0,15539.0,5,1,29,8195.0
18007,0,1874.0,16019.0,5,1,30,9370.0
23274,1,1449.0,16146.0,2,1,33,2898.0
21037,1,402.0,13017.0,4,1,41,1608.0
16677,1,1144.0,15646.0,6,1,42,6864.0
22882,0,3880.0,23464.0,4,1,33,15520.0
16778,0,1462.0,16423.0,6,1,38,8772.0
729,1,1209.5,15213.5,2,2,46,2419.0
27099,0,3003.0,20297.0,2,1,28,6006.0
13899,0,2002.0,17752.0,6,2,46,12012.0
14270,0,446.0,13192.0,7,1,26,3122.0
9778,0,2020.0,19666.0,9,1,26,18180.0
5365,1,955.0,16102.0,12,1,30,11460.0
8252,0,493.0,13675.0,10,1,31,4930.0
13828,1,43.0,10858.0,7,1,40,301.0
18248,1,2984.5,19829.0,2,2,52,5969.0
29954,1,1611.0,16442.0,1,1,25,1611.0
28862,1,2479.0,20523.0,1,1,55,2479.0
17766,0,1448.0,15135.0,5,1,29,7240.0
13689,1,862.0,14398.0,7,1,40,6034.0
22377,1,3606.0,21154.0,4,1,60,14424.0
10783,0,1949.0,19249.0,9,1,22,17541.0
17959,0,2338.0,17046.0,5,1,44,11690.0
11477,0,1150.0,15400.0,8,1,40,9200.0
19148,1,1280.0,14726.0,5,1,25,6400.0
26671,1,2409.0,18361.0,2,1,34,4818.0
14908,1,619.5,13871.0,6,2,19,3717.0
16633,1,840.0,14823.0,6,1,49,5040.0
16911,1,1159.0,15700.0,6,1,36,6954.0
18825,0,1803.0,15872.0,5,1,48,9015.0
10148,1,1872.0,17932.25,6,4,60,11232.0
13505,1,2347.0,19284.0,7,1,35,16429.0
9554,1,1552.0,17492.0,9,1,33,13968.0
23074,1,1215.0,15604.0,2,1,36,2430.0
27468,0,3459.0,23046.0,2,1,59,6918.0
21959,1,3511.0,20590.0,4,1,32,14044.0
21188,0,3608.0,21170.0,4,1,22,14432.0
9898,0,1346.0,16880.0,9,1,34,12114.0
16910,1,2783.0,22688.0,6,1,43,16698.0
29547,1,2185.0,18745.0,1,1,35,2185.0
5102,1,876.75,15132.75,7,4,42,6137.25
21350,1,294.0,12540.0,4,1,42,1176.0
9123,1,804.0,14722.0,10,1,48,8040.0
17435,0,1886.0,17547.0,6,1,35,11316.0
9272,1,1708.0,18044.0,9,1,35,15372.0
9615,0,2127.0,20364.0,9,1,32,19143.0
16654,1,1815.0,16633.0,4,3,29,7260.0
18657,0,1922.0,16122.0,5,1,43,9610.0
7822,0,1757.0,18149.0,10,1,32,17570.0
29698,1,1791.0,17028.0,1,1,45,1791.0
4854,1,75.0,11771.0,12,1,23,900.0
5343,1,738.0,15178.0,12,1,49,8856.0
16919,0,1166.0,15721.0,6,1,43,6996.0
26293,0,3507.0,23620.0,2,1,28,7014.0
28568,1,1376.0,16030.0,2,1,21,2752.0
6981,1,9.0,9669.0,11,1,40,99.0
18794,1,652.0,13458.0,5,1,32,3260.0
29621,1,1730.0,16860.0,1,1,35,1730.0
11516,1,1805.0,17378.0,8,1,36,14440.0
12244,1,1050.0,14953.1666667,2,6,62,2100.0
10879,0,2318.0,21942.0,9,1,43,20862.0
7180,1,746.0,15026.0,11,1,57,8206.0
12217,1,1486.5,15687.0,4,2,63,5946.0
18846,1,2620.0,17827.0,5,1,34,13100.0
29445,0,2721.0,24019.0,1,1,50,2721.0
16318,1,2039.0,17970.0,6,1,33,12234.0
29145,1,1014.0,14862.0,1,1,30,1014.0
21720,1,2078.0,16518.0,4,1,47,8312.0
28391,0,2872.0,19881.0,2,1,41,5744.0
18756,1,822.0,13821.0,5,1,39,4110.0
22308,1,2104.0,16560.0,4,1,51,8416.0
18137,0,406.0,12654.0,5,1,26,2030.0
26751,1,2021.0,17374.0,2,1,33,4042.0
28772,1,622.0,13845.0,1,1,40,622.0
26402,1,329.0,13245.0,2,1,44,658.0
10832,0,1956.0,19279.0,9,1,34,17604.0
29963,1,905.0,14520.0,1,1,45,905.0
28483,1,3410.0,22533.0,2,1,27,6820.0
8416,1,1837.0,18718.0,10,1,41,18370.0
985,1,2869.33333333,19668.3333333,1,3,45,2869.33333333
30402,0,191.0,12415.0,1,1,40,191.0
20999,0,2335.0,17072.0,4,1,29,9340.0
17692,1,3358.0,21244.0,5,1,42,16790.0
19168,1,585.0,13263.0,5,1,25,2925.0
6249,0,312.0,13269.0,11,1,29,3432.0
12452,1,1903.0,17648.0,8,1,39,15224.0
22836,1,90.0,11375.0,4,1,29,360.0
3930,0,891.0,15911.0,13,1,22,11583.0
12917,1,1782.0,17325.0,8,1,34,14256.0
13771,1,38.0,10759.0,7,1,39,266.0
18383,0,823.0,13822.0,5,1,43,4115.0
11239,1,301.0,12802.0,8,1,30,2408.0
5782,1,561.0,14224.3333333,10,3,37,5610.0
20777,1,2926.0,18473.0,4,1,43,11704.0
10488,1,1052.0,15952.0,9,1,42,9468.0
27639,1,435.0,13605.0,2,1,25,870.0
6092,0,811.0,15313.0,11,1,28,8921.0
27424,1,145.0,12302.0,2,1,43,290.0
21901,1,861.0,14163.0,4,1,22,3444.0
14723,0,774.0,14142.0,7,1,39,5418.0
8825,1,1.0,8295.0,10,1,34,10.0
21412,1,1491.0,15436.0,4,1,38,5964.0
14524,1,269.0,12578.0,7,1,33,1883.0
7710,1,254.0,12698.0,10,1,44,2540.0
9066,1,364.5,13075.0,7,2,31,2551.5
16798,0,1759.0,17151.0,6,1,47,10554.0
28553,1,229.0,12776.0,2,1,29,458.0
5211,1,842.0,15623.0,12,1,30,10104.0
20673,1,2984.0,18622.0,4,1,20,11936.0
17010,1,487.0,13803.0,6,1,54,2922.0
29511,0,2749.0,25436.0,1,1,60,2749.0
27311,0,3308.0,21864.0,2,1,39,6616.0
18002,0,2426.0,17241.0,5,1,35,12130.0
15741,1,236.0,12795.0,6,1,41,1416.0
26475,0,2288.0,18015.0,2,1,43,4576.0
21469,0,1920.0,16202.0,4,1,41,7680.0
18146,1,513.0,13062.0,5,1,32,2565.0
30340,1,1378.0,15856.0,1,1,35,1378.0
13599,1,1682.0,16708.0,7,1,46,11774.0
8245,1,635.0,14090.5,8,2,52,5080.0
7045,0,1469.0,18673.0,11,1,22,16159.0
20660,1,2283.0,17741.0,1,2,40,2283.0
6611,1,543.0,14233.0,11,1,32,5973.0
19004,1,2211.0,16760.0,5,1,39,11055.0
29812,1,1594.0,16390.0,1,1,30,1594.0
28488,0,1200.0,15581.0,2,1,24,2400.0
26304,0,170.0,12474.0,2,1,29,340.0
7305,0,1612.0,17568.0,10,1,22,16120.0
4618,1,919.0,15936.0,12,1,24,11028.0
8160,0,1059.0,15605.0,10,1,32,10590.0
21174,1,998.0,14439.0,4,1,45,3992.0
29682,1,1440.0,16021.0,1,1,35,1440.0
27755,0,2228.0,17885.0,2,1,33,4456.0
6420,1,1054.5,15519.5,4,2,48,4218.0
8285,1,483.0,13382.5,8,2,52,3864.0
6016,0,744.333333333,14780.6666667,9,3,28,6699.0
28663,1,508.0,13492.0,1,1,35,508.0
4276,0,579.0,14411.0,13,1,34,7527.0
21513,0,2582.0,17645.0,4,1,31,10328.0
6003,1,1066.0,16382.0,11,1,26,11726.0
21106,0,2050.0,16461.0,4,1,47,8200.0
4754,1,165.0,12691.0,12,1,30,1980.0
22404,1,352.5,12775.5,1,2,40,352.5
11960,0,2526.0,21499.0,8,1,32,20208.0
29282,1,1957.0,17643.0,1,1,30,1957.0
11290,0,1165.0,15456.0,8,1,22,9320.0
29125,1,285.0,12842.0,1,1,40,285.0
8051,0,306.0,12917.0,10,1,34,3060.0
7035,0,14.0,9828.0,7,2,34,98.0
26391,1,3512.0,23725.0,2,1,25,7024.0
17283,0,2874.0,25262.0,6,1,46,17244.0
7718,1,470.0,13600.0,10,1,53,4700.0
8268,1,2152.0,20692.0,10,1,31,21520.0
9290,1,1287.0,16669.0,9,1,48,11583.0
63,0,1880.0,17001.25,4,4,40,7520.0
18808,1,1090.0,14308.0,5,1,29,5450.0
12823,1,1074.0,15200.0,8,1,39,8592.0
17752,0,1762.0,15789.0,5,1,27,8810.0
12938,0,810.0,14342.0,8,1,26,6480.0
22040,1,588.0,13610.0,4,1,30,2352.0
29701,0,2720.0,23976.0,1,1,40,2720.0
9402,0,1658.0,17875.0,9,1,50,14922.0
5435,1,571.75,14217.75,7,4,59,4002.25
19891,1,2407.0,17252.5,4,2,17,9628.0
12326,0,2302.0,19519.0,8,1,42,18416.0
10150,1,1486.0,16129.6666667,4,3,42,5944.0
20020,1,1982.0,16272.0,5,1,50,9910.0
13039,1,1064.0,15167.0,8,1,43,8512.0
12975,1,2409.0,20291.0,8,1,53,19272.0
17541,1,403.0,12616.0,5,1,48,2015.0
26645,0,2713.0,19367.0,2,1,35,5426.0
22072,0,3764.0,22237.0,4,1,31,15056.0
5569,1,909.5,15418.0,10,2,58,9095.0
5071,0,1658.0,20768.0,12,1,33,19896.0
11208,0,733.0,14186.0,8,1,38,5864.0
16411,1,829.0,14796.0,6,1,39,4974.0
28622,0,2466.0,20391.0,1,1,30,2466.0
26979,0,342.0,13289.0,2,1,31,684.0
9918,1,1968.0,19354.0,9,1,52,17712.0
22503,1,201.0,12132.0,4,1,34,804.0
28632,1,697.0,14043.0,1,1,35,697.0
21358,0,2575.0,17620.0,4,1,23,10300.0
2336,1,666.75,13689.0,1,4,35,666.75
3367,1,542.0,14282.0,13,1,41,7046.0
15581,0,1454.0,16396.0,6,1,47,8724.0
9981,1,108.0,12279.0,9,1,35,972.0
19358,0,3038.0,19185.0,5,1,32,15190.0
15914,0,1193.0,15777.0,6,1,60,7158.0
6626,1,201.0,12686.0,11,1,50,2211.0
16277,0,2056.0,18012.0,6,1,27,12336.0
14771,1,1818.0,16688.3333333,4,3,57,7272.0
14878,0,1323.0,15691.0,7,1,28,9261.0
12556,0,1338.0,15963.0,8,1,31,10704.0
354,1,845.0,14380.0,1,1,35,845.0
26412,1,3212.0,21289.0,2,1,52,6424.0
6178,1,1644.8,17507.4,7,5,58,11513.6
13485,1,822.0,14276.0,7,1,29,5754.0
13588,1,2113.0,18072.0,7,1,47,14791.0
5572,1,346.5,13504.5,11,2,32,3811.5
22673,1,181.0,12058.0,4,1,43,724.0
12494,1,1135.0,15370.0,8,1,26,9080.0
18213,1,3195.0,20006.0,5,1,40,15975.0
6641,0,1757.0,26482.0,11,1,55,19327.0
