Id,Sex,AvgRank,AvgTime,YearsSinceLast,YearsOfParticipation,LatestAge
12450,0,607.0,13813.0,9,1,46
12451,1,1832.0,17464.0,9,1,52
12452,1,1903.0,17648.0,9,1,39
12453,0,280.5,12638.5,8,2,42
12454,1,5.0,8410.0,9,1,33
12455,1,1373.0,16032.0,9,1,33
12456,1,977.0,14899.0,9,1,49
12457,1,2776.0,19306.0,5,3,38
12458,1,1211.0,15603.0,9,1,46
12459,1,2573.0,22224.0,9,1,28
12460,0,868.0,14523.0,9,1,25
12461,1,1366.0,16024.0,9,1,40
12462,1,1051.0,15141.0,9,1,31
12463,1,347.4,12911.4,3,5,48
12464,1,438.0,13342.0,9,1,30
12465,1,916.5,14662.0,8,2,41
12466,1,2007.0,18040.0,9,1,41
12467,1,1576.0,16610.0,9,1,53
12468,0,2079.0,18331.0,9,1,46
12469,0,1035.0,15101.0,9,1,28
12470,1,812.0,14382.5,8,2,48
12471,1,1229.0,15665.0,9,1,40
12472,1,422.0,13273.0,9,1,36
12473,1,1220.0,15641.0,9,1,24
12474,0,1940.0,17799.0,9,1,36
12475,1,641.0,13909.0,9,1,47
12476,1,959.0,14856.0,9,1,42
12477,1,1241.25,12844.75,4,4,59
12478,1,1413.66666667,15961.0,6,3,23
12479,1,413.0,13232.0,9,1,36
12480,1,932.0,14721.0,9,1,31
12481,0,2237.0,19150.0,9,1,46
12482,1,40.0,10737.0,9,1,24
12483,0,1681.0,16995.0,9,1,33
12484,0,1856.0,17529.0,9,1,50
12485,0,2488.0,21080.0,9,1,26
12486,1,529.2,13406.2,5,5,31
12487,1,1303.0,15853.0,9,1,51
12488,1,2518.0,21429.0,9,1,48
12489,0,2592.0,22764.0,9,1,38
12490,1,585.0,13780.0,9,1,52
12491,0,476.0,13428.0,9,1,34
12492,0,1045.0,15128.0,9,1,41
12493,0,2090.0,18400.0,9,1,32
12494,1,1135.0,15370.0,9,1,26
12495,0,1966.0,17880.0,9,1,41
12496,1,142.0,11871.0,9,1,38
12497,1,4.0,8363.0,9,1,31
12498,1,1211.0,15603.0,9,1,44
12499,0,234.0,12524.0,9,1,33
12500,0,2197.0,18916.0,9,1,49
12501,1,1415.0,16117.0,9,1,32
12502,1,158.0,12039.0,9,1,29
12503,1,3052.6,22530.0,5,5,46
12504,0,1524.0,16499.0,3,2,40
12505,0,2542.0,21650.0,9,1,49
12506,0,1875.0,17598.0,9,1,36
12507,1,1205.0,15577.0,9,1,50
12508,1,617.0,13836.0,9,1,39
12509,1,537.0,13659.0,9,1,46
12510,1,1014.0,15015.0,9,1,26
12511,1,1170.0,15466.0,9,1,52
12512,1,471.0,13425.0,9,1,31
12513,1,2180.0,18854.0,9,1,44
12514,1,350.0,13035.0,9,1,51
12515,0,15.0,10033.0,9,1,35
12516,0,660.0,13957.0,9,1,44
12517,0,1128.0,15343.0,9,1,40
12518,0,223.0,12432.0,8,2,35
12519,0,1157.0,15297.5,8,2,28
12520,0,1309.0,15862.0,9,1,34
12521,1,2129.0,18591.0,9,1,34
12522,0,1010.0,15011.0,9,1,39
12523,1,1010.0,15011.0,9,1,63
12524,0,2350.0,19794.0,9,1,41
12525,0,330.666666667,12969.6666667,7,3,39
12526,0,305.0,12494.0,6,2,25
12527,1,450.0,13363.0,9,1,49
12528,1,1890.5,17485.5,8,2,30
12529,0,2545.0,21660.0,9,1,41
12530,1,999.0,14980.0,9,1,36
12531,0,963.0,14864.0,9,1,27
12532,0,2280.0,19417.0,9,1,28
12533,1,1236.0,15679.0,9,1,24
12534,0,1654.0,16921.0,9,1,41
12535,0,1377.0,16045.0,9,1,49
12536,1,1235.0,15678.0,9,1,39
12537,1,739.0,14199.0,9,1,41
12538,1,475.0,13427.0,9,1,39
12539,1,924.0,14704.0,9,1,46
12540,1,1442.5,16159.5,8,2,44
12541,0,1595.0,16701.0,9,1,29
12542,1,1401.0,16086.0,9,1,41
12543,1,2353.0,19821.0,9,1,23
12544,0,1154.0,15404.0,9,1,22
12545,1,1025.66666667,15118.0,7,3,44
12546,1,2285.0,19434.0,9,1,41
12547,1,2500.0,21253.0,9,1,31
12548,0,1388.0,16063.0,9,1,25
12549,1,955.0,14837.0,9,1,36
12550,1,1762.0,17265.0,9,1,43
12551,1,803.0,14321.0,9,1,38
12552,0,1162.0,15440.0,9,1,41
12553,0,321.0,12898.0,9,1,41
12554,1,956.0,14838.0,9,1,25
12555,0,1482.0,16317.0,9,1,28
12556,0,1338.0,15963.0,9,1,31
12557,1,1451.0,16218.0,9,1,19
12558,1,2192.0,18888.0,9,1,33
12559,0,1282.5,15685.0,8,2,21
12560,0,2318.0,19626.0,9,1,40
12561,1,1000.0,14983.0,9,1,34
12562,0,2484.0,21034.0,9,1,28
12563,0,1382.0,16050.0,9,1,30
12564,1,2323.0,19647.0,9,1,31
12565,1,2464.0,20936.0,9,1,49
12566,1,2478.0,20994.0,9,1,38
12567,1,1743.0,17221.0,9,1,41
12568,0,2516.0,21412.0,9,1,51
12569,1,1675.0,16985.0,9,1,33
12570,1,2564.0,19423.0,3,2,54
12571,1,2520.0,21455.0,9,1,44
12572,1,1023.0,15048.0,9,1,33
12573,0,1738.0,17205.0,9,1,27
12574,1,1740.0,16828.8,3,5,57
12575,1,216.0,12408.0,9,1,24
12576,0,1042.0,15126.0,9,1,29
12577,0,139.0,11847.0,9,1,52
12578,0,2199.0,18926.0,9,1,30
12579,0,2505.0,21306.0,9,1,48
12580,1,348.0,13024.0,9,1,30
12581,0,1985.0,17933.0,9,1,39
12582,1,1947.0,17823.0,9,1,37
12583,0,1362.0,16015.0,9,1,54
12584,1,761.0,14249.0,9,1,28
12585,0,2297.0,19493.0,9,1,40
12586,1,862.0,14503.0,9,1,28
12587,1,146.0,11907.0,9,1,37
12588,1,2255.0,19307.0,9,1,45
12589,1,494.2,11629.8,4,5,48
12590,1,1885.0,17617.0,9,1,30
12591,1,380.0,13135.0,9,1,31
12592,1,2015.0,18072.0,9,1,37
12593,1,773.0,14263.0,9,1,41
12594,1,1924.0,17115.6,3,5,45
12595,1,1829.0,17457.0,9,1,29
12596,0,59.0,11007.0,9,1,26
12597,0,1350.0,15988.0,9,1,35
12598,1,2080.0,18350.0,9,1,58
12599,0,1323.0,15903.0,9,1,39
12600,1,1124.0,14736.5,6,2,62
12601,0,2005.33333333,18159.3333333,7,3,50
12602,1,1393.0,16077.0,9,1,39
12603,1,726.0,14167.0,9,1,24
12604,1,1998.0,18020.0,9,1,38
12605,1,2378.0,19974.0,9,1,31
12606,1,1257.0,15747.0,9,1,24
12607,1,220.0,12428.0,9,1,57
12608,0,542.0,13667.0,9,1,28
12609,0,1145.0,15393.0,9,1,33
12610,0,1254.0,15736.0,9,1,26
12611,1,1970.0,17897.0,9,1,31
12612,0,467.0,13413.0,9,1,46
12613,1,924.0,14704.0,9,1,45
12614,1,239.0,12542.0,9,1,33
12615,1,678.0,14179.5,3,2,45
12616,1,61.0,11071.0,9,1,46
12617,0,2473.0,20964.0,9,1,32
12618,0,1670.0,16970.0,9,1,39
12619,1,563.0,13731.0,9,1,39
12620,1,126.0,11778.0,9,1,26
12621,1,1616.0,16759.0,9,1,36
12622,1,2246.0,19240.0,9,1,33
12623,0,2594.0,22779.0,9,1,38
12624,1,195.0,12296.0,9,1,27
12625,1,28.0,10430.0,9,1,38
12626,1,561.0,13728.0,9,1,29
12627,1,1509.5,16449.0,7,2,49
12628,1,2115.66666667,18391.6666667,7,3,54
12629,1,921.0,14690.0,9,1,26
12630,1,1141.0,15383.0,9,1,49
12631,1,2494.5,19265.5,3,2,45
12632,0,2404.0,20253.0,9,1,36
12633,1,718.0,14158.0,9,1,32
12634,1,295.0,12821.75,2,4,50
12635,1,1336.0,15957.0,9,1,32
12636,0,2215.0,18783.5,8,2,41
12637,0,2511.0,21364.0,9,1,33
12638,1,1390.0,16068.0,9,1,28
12639,0,2284.0,19432.0,9,1,26
12640,0,1546.0,16521.0,9,1,35
12641,0,902.0,14626.0,9,1,38
12642,1,696.333333333,13834.6666667,6,3,53
12643,0,647.0,9987.0,4,2,36
12644,0,1608.0,16742.0,9,1,40
12645,0,929.0,14711.0,9,1,34
12646,0,889.0,14587.0,9,1,36
12647,1,1321.0,15890.0,9,1,39
12648,0,1701.0,17078.0,9,1,28
12649,0,2521.0,21458.0,9,1,54
12650,0,2397.0,20216.0,9,1,27
12651,0,2295.0,19492.0,9,1,30
12652,1,908.0,14650.0,9,1,43
12653,1,1405.0,16101.0,9,1,32
12654,1,1724.25,16945.75,2,4,45
12655,1,1781.0,17323.0,9,1,35
12656,1,680.5,13645.5,5,2,23
12657,1,1227.0,15661.0,9,1,32
12658,1,288.5,12897.0,3,2,45
12659,1,552.0,13694.0,9,1,43
12660,1,139.5,11565.0,6,2,31
12661,1,2441.5,18953.0,3,2,38
12662,0,1818.0,17416.0,9,1,56
12663,0,2530.5,21007.0,8,2,48
12664,0,1260.0,15762.0,9,1,27
12665,0,1319.0,15885.0,9,1,27
12666,1,1456.0,16229.0,9,1,50
12667,0,2090.0,18400.0,9,1,35
12668,1,1177.0,14809.25,5,4,55
12669,1,653.5,13888.5,8,2,44
12670,1,90.0,11439.0,9,1,16
12671,0,2498.0,21210.0,9,1,25
12672,1,812.0,14353.0,9,1,26
12673,1,830.0,14273.0,5,2,41
12674,1,1310.0,15863.0,9,1,21
12675,1,766.0,14259.0,9,1,38
12676,1,178.0,12199.0,9,1,34
12677,0,2093.0,18422.0,9,1,25
12678,0,969.0,14884.0,9,1,32
12679,0,1540.0,16506.0,9,1,54
12680,1,319.0,12891.0,9,1,32
12681,1,2451.0,20729.0,9,1,41
12682,1,163.0,12075.0,9,1,23
12683,0,1847.0,17506.0,9,1,47
12684,1,706.0,14123.0,9,1,38
12685,1,587.0,13783.0,9,1,43
12686,1,1896.0,17639.0,9,1,22
12687,0,1671.0,16972.0,9,1,46
12688,1,2108.0,18490.0,9,1,40
12689,1,23.0,10290.0,9,1,21
12690,0,2578.0,22335.0,9,1,37
12691,0,1607.0,16734.0,9,1,39
12692,1,1104.0,15284.0,9,1,24
12693,1,2336.0,19706.0,9,1,24
12694,0,1244.0,15697.0,9,1,25
12695,1,107.0,11582.0,9,1,40
12696,1,429.0,13307.0,9,1,45
12697,0,2171.0,18775.0,9,1,47
12698,1,1893.0,17631.0,9,1,48
12699,1,2149.0,18711.0,9,1,43
12700,1,2017.0,18076.0,9,1,44
12701,1,1631.0,10922.5,4,2,52
12702,0,673.0,13987.0,9,1,38
12703,0,553.0,13695.0,9,1,51
12704,0,551.0,13693.0,9,1,50
12705,1,269.0,12636.0,9,1,33
12706,1,1003.0,14995.0,9,1,41
12707,1,2293.0,19480.0,9,1,24
12708,1,1772.0,17300.0,9,1,36
12709,1,814.0,14355.0,9,1,29
12710,0,2600.0,22959.0,9,1,55
12711,0,591.0,13789.0,9,1,43
12712,1,633.0,13878.0,9,1,34
12713,0,1915.0,17726.0,9,1,29
12714,1,1003.0,14995.0,9,1,39
12715,1,589.0,13786.0,9,1,51
12716,1,387.0,13155.0,9,1,38
12717,0,524.0,13611.0,9,1,40
12718,1,2602.0,23014.0,9,1,39
12719,1,796.0,14310.0,9,1,53
12720,1,545.0,13678.0,9,1,45
12721,1,611.0,13821.0,9,1,30
12722,0,2241.0,19178.0,9,1,51
12723,1,2441.0,20609.0,9,1,43
12724,1,1740.0,17206.0,9,1,47
12725,0,1419.0,16136.0,9,1,46
12726,0,1361.0,16012.0,9,1,35
12727,0,2206.0,18941.0,9,1,47
12728,1,2214.0,18991.0,9,1,58
12729,1,1557.0,16543.0,9,1,31
12730,0,2383.0,20045.0,9,1,32
12731,0,991.5,14879.0,8,2,43
12732,1,1960.0,17870.0,9,1,28
12733,1,388.0,13156.0,9,1,46
12734,1,493.0,13309.5,5,2,39
12735,0,911.0,14660.0,9,1,24
12736,1,154.0,11976.0,9,1,30
12737,0,2282.0,19430.0,9,1,45
12738,0,2387.0,20134.0,9,1,32
12739,1,764.0,14257.0,9,1,57
12740,1,405.0,13209.0,9,1,42
12741,1,1991.0,17967.0,9,1,32
12742,1,2374.0,19938.0,9,1,66
12743,1,587.0,13783.0,9,1,42
12744,0,493.0,13488.0,9,1,29
12745,1,1521.0,16438.0,9,1,43
12746,1,756.0,14230.0,9,1,37
12747,1,1988.0,17945.0,9,1,40
12748,0,1689.0,17029.0,9,1,35
12749,1,440.5,13267.5,8,2,42
12750,1,815.0,14359.0,9,1,29
12751,1,662.0,13964.0,9,1,38
12752,1,101.0,11476.0,8,2,44
12753,1,2470.0,20523.3333333,7,3,57
12754,0,2191.0,18886.0,9,1,45
12755,0,2449.5,20044.5,7,2,39
12756,0,1437.0,16173.0,9,1,31
12757,0,2540.0,21641.0,9,1,37
12758,1,1664.0,16956.0,9,1,36
12759,1,881.0,14550.0,9,1,23
12760,0,1584.0,16653.0,9,1,33
12761,0,1943.0,17807.0,9,1,51
12762,0,1532.0,16468.0,9,1,47
12763,1,402.0,13204.0,9,1,40
12764,0,2271.0,19389.0,9,1,31
12765,1,691.0,14059.0,9,1,37
12766,1,1790.0,17350.0,9,1,34
12767,1,1819.0,17417.0,9,1,35
12768,1,1144.0,15392.0,9,1,33
12769,0,2174.0,18804.0,9,1,28
12770,0,1106.0,15289.0,9,1,28
12771,1,3.0,8309.0,9,1,25
12772,0,739.0,14199.0,9,1,40
12773,1,1405.5,16344.5,7,2,42
12774,1,1049.0,15135.0,9,1,34
12775,1,766.0,14259.0,9,1,24
12776,0,1354.0,16086.5,7,2,41
12777,1,1968.0,17883.0,9,1,38
12778,1,2633.0,24610.0,9,1,57
12779,1,560.0,13717.0,9,1,51
12780,0,1117.0,15308.0,9,1,36
12781,1,36.0,10662.0,9,1,20
12782,0,1757.0,17243.0,9,1,46
12783,1,71.0,11224.0,8,2,44
12784,0,1854.0,17521.0,9,1,29
12785,1,78.0,11287.0,9,1,30
12786,0,1206.0,15585.0,9,1,36
12787,0,2366.0,19915.0,9,1,29
12788,1,788.0,14294.0,9,1,30
12789,1,152.0,11972.0,9,1,27
12790,0,2072.0,18319.0,9,1,29
12791,1,1351.0,15990.0,9,1,29
12792,0,775.0,14270.0,9,1,24
12793,0,2444.0,20620.0,9,1,40
12794,1,872.0,14528.0,9,1,34
12795,0,1163.0,15448.0,9,1,43
12796,0,1874.0,17593.0,9,1,30
12797,1,1337.0,15958.0,9,1,24
12798,0,1673.0,16983.0,9,1,33
12799,0,2486.0,21064.0,9,1,25
12800,1,145.0,11905.0,9,1,21
12801,0,2293.5,19190.0,7,2,45
12802,1,2231.0,19105.0,9,1,24
12803,1,535.0,13656.0,9,1,47
12804,1,1836.0,17482.0,9,1,23
12805,0,568.0,13742.0,9,1,38
12806,1,933.0,14732.0,9,1,31
12807,0,1738.0,17205.0,9,1,31
12808,1,210.0,12360.0,9,1,44
12809,1,765.0,14258.0,9,1,36
12810,1,1641.0,16878.0,9,1,26
12811,1,95.6,11340.0,2,5,35
12812,0,946.0,14782.0,9,1,25
12813,1,200.0,12321.0,9,1,24
12814,1,534.0,13654.0,9,1,19
12815,0,2179.0,18834.0,9,1,35
12816,1,289.0,12738.0,9,1,45
12817,0,1071.0,15188.0,9,1,20
12818,1,2228.5,19589.0,8,2,35
12819,0,267.0,12627.0,9,1,21
12820,1,2095.0,18423.0,9,1,25
12821,0,2223.0,19038.0,9,1,26
12822,1,2572.0,22223.0,9,1,38
12823,1,1074.0,15200.0,9,1,39
12824,1,1728.0,17167.0,9,1,51
12825,1,1082.0,15229.0,9,1,61
12826,1,1580.0,16637.0,9,1,47
12827,0,1002.0,14987.0,9,1,44
12828,1,203.0,12337.0,9,1,21
12829,1,1766.0,17283.0,9,1,28
12830,1,1931.0,17768.0,9,1,45
12831,0,1272.0,15790.0,9,1,21
12832,1,2033.0,18163.0,9,1,28
12833,1,284.0,12721.0,9,1,44
12834,0,1827.0,17452.0,9,1,54
12835,1,2102.0,18455.0,9,1,43
12836,1,283.0,12706.0,9,1,47
12837,0,382.0,13144.0,9,1,30
12838,0,2287.0,19441.0,9,1,35
12839,1,2147.0,18701.0,9,1,27
12840,1,756.0,13973.5,6,2,37
12841,0,2340.0,19726.0,9,1,34
12842,1,214.0,12400.0,9,1,30
12843,0,2279.0,19403.0,9,1,36
12844,1,2428.0,20474.0,9,1,29
12845,1,1450.0,16214.0,9,1,38
12846,1,27.0,10429.0,9,1,38
12847,0,1477.33333333,16299.3333333,7,3,25
12848,0,2376.0,19963.0,9,1,39
12849,0,2006.0,18029.0,9,1,39
12850,1,2277.0,19399.0,9,1,53
12851,1,789.0,14298.0,9,1,42
12852,1,2099.0,18438.0,9,1,31
12853,0,2442.0,20619.0,9,1,36
12854,0,29.0,10506.0,9,1,29
12855,1,1351.0,15990.0,9,1,33
12856,1,17.0,10074.5,7,2,30
12857,1,1268.0,15773.0,9,1,27
12858,1,1867.0,17570.0,9,1,22
12859,1,341.5,12814.5,7,2,32
12860,1,1216.0,15613.0,9,1,44
12861,1,1192.5,10548.5,4,2,45
12862,1,201.5,12300.5,8,2,33
12863,0,1566.0,16581.0,9,1,37
12864,1,2518.5,20641.0,7,2,29
12865,1,799.0,14316.0,9,1,41
12866,0,2538.0,21626.0,9,1,51
12867,1,361.0,13069.0,9,1,51
12868,1,2470.0,20950.0,9,1,36
12869,1,1594.0,16698.0,9,1,30
12870,1,2078.0,18330.0,9,1,45
12871,1,669.0,13979.0,9,1,49
12872,1,2207.0,18948.0,9,1,45
12873,1,2121.0,18547.0,9,1,33
12874,1,257.0,12605.0,9,1,49
12875,1,1087.0,15237.0,9,1,43
12876,0,2047.0,18224.0,9,1,44
12877,0,1238.0,15682.0,9,1,48
12878,1,1289.5,15783.25,3,4,57
12879,1,1354.0,15993.0,9,1,34
12880,0,2319.0,19628.0,9,1,26
12881,0,1529.0,16460.0,9,1,17
12882,1,130.0,11792.0,9,1,44
12883,1,1383.0,16006.5,8,2,37
12884,0,2064.0,18287.0,9,1,33
12885,0,1197.0,15560.0,9,1,49
12886,1,331.5,12877.0,8,2,48
12887,0,1030.0,15081.0,9,1,30
12888,1,323.0,12901.0,9,1,36
12889,1,2039.0,18188.0,9,1,41
12890,1,2259.0,19327.0,9,1,47
12891,0,1984.0,17929.0,9,1,64
12892,1,381.0,13137.0,9,1,40
12893,1,657.0,13950.0,9,1,21
12894,0,2585.0,22446.0,9,1,49
12895,0,1446.0,16195.0,9,1,28
12896,1,2188.0,18869.0,9,1,43
12897,1,1301.0,15852.0,9,1,38
12898,1,622.0,13853.0,9,1,43
12899,1,291.0,12752.0,9,1,27
12900,1,62.0,11074.0,9,1,28
12901,1,1018.5,14968.5,8,2,35
12902,1,100.0,11513.0,9,1,51
12903,0,2008.66666667,17906.6666667,7,3,28
12904,1,1198.0,15565.0,9,1,38
12905,0,1294.0,15831.0,9,1,34
12906,1,394.0,13175.0,9,1,36
12907,1,1716.0,17121.0,9,1,24
12908,1,2183.0,18862.0,9,1,31
12909,1,1696.0,16867.5,8,2,31
12910,1,662.0,13964.0,9,1,42
12911,0,1725.0,17156.0,9,1,28
12912,0,1284.0,15805.0,9,1,30
12913,1,1179.0,15486.0,9,1,41
12914,1,1157.0,15426.0,9,1,53
12915,0,1113.0,15303.0,9,1,34
12916,1,1153.0,15402.0,9,1,36
12917,1,1782.0,17325.0,9,1,34
12918,0,1137.0,15372.0,9,1,29
12919,1,306.0,12829.0,9,1,21
12920,1,2327.0,19663.0,9,1,33
12921,1,2345.0,19741.0,9,1,58
12922,1,707.0,14126.0,9,1,40
12923,0,692.0,14064.0,9,1,25
12924,1,1826.0,17451.0,9,1,43
12925,0,1790.0,17271.0,7,2,42
12926,1,1020.0,15198.0,7,2,32
12927,1,2117.0,18529.0,9,1,52
12928,1,2411.0,20312.0,9,1,34
12929,1,1137.0,15263.0,6,3,41
12930,0,1549.0,16527.0,9,1,36
12931,1,225.0,12453.0,9,1,35
12932,0,1203.0,15575.0,9,1,46
12933,1,2031.0,18141.0,9,1,51
12934,1,166.0,12098.0,9,1,55
12935,1,978.0,14901.0,9,1,32
12936,0,2431.0,20523.0,9,1,34
12937,0,670.0,13981.0,9,1,27
12938,0,810.0,14342.0,9,1,26
12939,1,2041.5,18216.5,8,2,24
12940,0,2580.0,22372.0,9,1,34
12941,0,2529.0,21544.0,9,1,39
12942,1,736.0,14103.0,8,2,43
12943,0,1472.0,16276.0,9,1,24
12944,1,2710.75,20208.5,5,4,21
12945,1,250.0,12586.0,9,1,36
12946,1,860.0,14494.0,9,1,24
12947,1,1787.5,16405.5,6,2,49
12948,1,2003.83333333,15340.0,4,6,49
12949,1,355.0,13053.0,9,1,37
12950,0,2267.0,19365.0,9,1,47
12951,0,398.0,13192.0,9,1,36
12952,1,1042.0,15126.0,9,1,43
12953,1,311.0,12862.0,9,1,48
12954,0,2050.0,18226.0,9,1,30
12955,1,264.0,12617.0,9,1,32
12956,0,2433.0,20549.0,9,1,28
12957,1,1796.0,17363.0,9,1,44
12958,1,304.0,12825.0,9,1,21
12959,1,2582.0,22398.0,9,1,57
12960,0,847.5,14631.0,7,2,38
12961,1,262.0,12615.0,9,1,28
12962,1,105.0,11534.0,9,1,36
12963,0,1878.5,17473.5,8,2,33
12964,0,972.0,14887.0,9,1,41
12965,1,2358.0,19882.0,9,1,58
12966,1,2597.0,22809.0,9,1,64
12967,1,2487.0,21079.0,9,1,53
12968,1,1034.0,15094.0,9,1,50
12969,0,2312.0,19603.0,9,1,48
12970,1,1239.0,15684.0,9,1,63
12971,1,41.0,10769.0,8,2,35
12972,0,2462.0,20907.0,9,1,45
12973,0,1333.0,15946.0,9,1,30
12974,0,2244.0,19196.0,9,1,38
12975,1,2409.0,20291.0,9,1,53
12976,1,1326.0,15915.0,9,1,50
12977,0,20.0,10208.0,9,1,36
12978,0,914.0,14669.0,9,1,22
12979,1,2126.0,18575.0,9,1,29
12980,1,2371.6,18241.0,5,5,42
12981,0,2367.0,19916.0,9,1,27
12982,1,1423.0,16145.0,9,1,37
12983,0,2152.0,18722.0,9,1,38
12984,1,800.0,14317.0,9,1,32
12985,0,216.0,12408.0,9,1,24
12986,1,446.0,13358.0,9,1,34
12987,0,1256.0,15600.5,8,2,24
12988,1,2450.0,20722.0,9,1,41
12989,1,995.0,14962.0,9,1,46
12990,0,2557.0,21832.0,9,1,29
12991,1,833.0,14424.0,9,1,34
12992,1,481.0,13407.3333333,6,3,34
12993,0,1849.0,17511.0,9,1,37
12994,1,492.0,13485.0,9,1,49
12995,0,1560.0,16561.0,9,1,27
12996,1,354.0,13052.0,9,1,26
12997,1,2098.0,18437.0,9,1,55
12998,0,2504.0,21300.0,9,1,53
12999,0,1538.0,16497.0,9,1,35
13000,1,281.0,12702.0,9,1,50
13001,1,1244.0,15697.0,9,1,47
13002,1,393.0,13174.0,9,1,56
13003,0,1981.0,17926.0,9,1,38
13004,1,50.0,10877.0,9,1,31
13005,1,645.0,13914.0,9,1,37
13006,1,2330.0,19668.0,9,1,39
13007,0,1726.0,17159.0,9,1,25
13008,1,195.25,12303.0,3,4,46
13009,0,1980.0,17923.0,9,1,54
13010,0,1456.0,16229.0,9,1,29
13011,1,2455.0,20823.0,9,1,39
13012,1,2256.0,19309.0,9,1,45
13013,0,1139.0,15379.0,9,1,32
13014,1,789.0,14298.0,9,1,35
13015,0,342.0,12988.0,9,1,37
13016,1,1412.0,16111.0,9,1,37
13017,0,1699.0,17074.0,9,1,28
13018,0,1422.0,16142.0,9,1,60
13019,0,2480.0,21016.0,9,1,45
13020,1,13.0,9865.0,9,1,22
13021,0,2295.0,19492.0,9,1,31
13022,1,2084.0,18390.0,9,1,26
13023,1,1792.0,17355.0,9,1,36
13024,1,54.0,10946.0,9,1,31
13025,1,310.0,12847.0,9,1,24
13026,0,2315.0,19618.0,9,1,44
13027,0,2132.0,18612.0,9,1,36
13028,0,1058.0,15152.0,9,1,35
13029,0,2138.0,18637.0,9,1,45
13030,0,2230.0,19096.0,9,1,20
13031,1,1031.0,15084.0,9,1,33
13032,1,1965.0,17879.0,9,1,40
13033,0,114.0,11667.6666667,7,3,37
13034,1,1456.0,16109.6666667,6,3,28
13035,1,2305.0,19542.0,9,1,49
13036,1,1051.0,15141.0,9,1,39
13037,1,1491.0,16337.0,9,1,44
13038,0,2139.0,18646.0,9,1,37
13039,1,1064.0,15167.0,9,1,43
13040,1,2178.0,18829.0,9,1,41
13041,1,1148.0,15396.0,9,1,33
13042,0,1259.0,15755.0,9,1,39
13043,1,2148.0,18703.0,9,1,40
13044,1,2346.0,19748.0,9,1,54
13045,0,1793.0,17357.0,9,1,31
13046,1,704.0,14121.0,9,1,34
13047,0,1462.0,16249.0,9,1,39
13048,1,75.25,11324.5,5,4,49
13049,0,1262.0,15764.0,9,1,37
13050,1,2269.0,19367.0,9,1,31
13051,0,1477.0,16331.0,8,2,26
13052,1,1301.5,15753.0,8,2,44
13053,1,1293.0,15828.0,9,1,55
13054,1,1638.0,16855.0,9,1,28
13055,1,1380.0,16046.0,9,1,42
13056,1,219.0,12419.0,9,1,34
13057,0,1859.0,17540.0,9,1,33
13058,0,2106.0,18469.0,9,1,39
13059,0,1253.0,15731.0,9,1,31
13060,1,1263.0,15765.0,9,1,28
13061,0,2512.0,21388.0,9,1,45
13062,1,457.0,13380.0,9,1,19
13063,0,991.0,14948.0,9,1,35
13064,1,823.0,14384.0,9,1,24
13065,1,958.0,14740.0,8,2,58
13066,0,2247.0,19246.0,9,1,29
13067,0,252.0,12600.0,9,1,31
13068,1,1653.0,16918.0,9,1,29
13069,1,648.0,13919.0,9,1,32
13070,0,1500.0,16366.0,9,1,25
13071,1,499.0,13505.0,9,1,43
13072,0,1272.0,15790.0,9,1,39
13073,0,2199.66666667,18695.0,7,3,42
13074,1,659.0,13956.0,9,1,25
13075,1,307.0,12835.0,9,1,55
13076,0,1395.0,16083.0,9,1,53
13077,1,1812.0,17402.0,9,1,37
13078,1,1789.0,17341.0,9,1,36
13079,1,836.0,14433.0,9,1,27
13080,1,510.0,13533.0,9,1,37
13081,0,1482.0,16317.0,9,1,35
13082,1,1958.0,17865.0,9,1,37
13083,1,2375.0,19961.0,9,1,46
13084,0,376.333333333,12862.0,6,3,38
13085,1,1709.5,13309.0,4,2,54
13086,0,918.0,14680.0,9,1,22
13087,1,1125.0,15327.0,9,1,42
13088,1,557.0,13704.0,9,1,35
13089,0,2452.0,20774.0,9,1,42
13090,0,2560.0,21985.0,9,1,29
13091,0,2367.0,19559.0,7,2,48
13092,1,1644.0,16880.0,9,1,37
13093,0,1123.0,15316.0,9,1,36
13094,1,2304.0,19540.0,9,1,34
13095,0,2510.0,21362.0,9,1,40
13096,1,464.0,13403.0,9,1,34
13097,1,2432.0,20548.0,9,1,46
13098,0,2564.0,22020.0,9,1,36
13099,1,199.0,12317.0,9,1,64
13100,1,362.0,13075.0,9,1,28
13101,1,1008.0,15003.0,9,1,48
13102,1,1981.33333333,17945.0,7,3,49
13103,1,1250.0,15705.0,9,1,50
13104,1,520.5,13192.5,5,6,46
13105,1,431.0,13320.0,9,1,41
13106,1,2313.0,19608.0,9,1,33
13107,0,2003.0,18023.0,9,1,57
13108,1,363.0,13078.0,9,1,39
13109,0,2266.0,19364.0,9,1,27
13110,0,224.0,12451.0,9,1,33
13111,0,1822.0,17440.0,9,1,46
13112,1,1431.0,16164.0,9,1,22
13113,0,1340.0,15969.0,9,1,39
13114,1,750.0,14218.0,9,1,38
13115,1,541.0,13665.0,9,1,37
13116,0,2121.5,18341.0,8,2,25
13117,1,577.0,13765.0,9,1,45
13118,1,2191.66666667,17787.3333333,5,3,48
13119,1,1733.0,17188.0,9,1,45
13120,1,228.0,12477.0,9,1,21
13121,1,1468.0,16261.0,9,1,42
13122,1,486.0,13457.0,9,1,29
